timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,5,1640,year,Documented event 5,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,6,1650,year,Documented event 6,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,7,1660,year,Documented event 7,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,8,1670,year,Documented event 8,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,9,1680,year,Documented event 9,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,10,1690,year,Documented event 10,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,11,1700,year,Documented event 11,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,12,1710,year,Documented event 12,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,13,1720,year,Documented event 13,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,14,1730,year,Documented event 14,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,15,1740,year,Documented event 15,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,16,1750,year,Documented event 16,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,17,1760,year,Documented event 17,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,18,1770,year,Documented event 18,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,19,1780,year,Documented event 19,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
"A History of Urban Smell Crises, Great Stinks, and Pollution Emergencies",urban-smell-crises-great-stinks-and-pollution-emergencies,"Chronology of a history of urban smell crises, great stinks, and pollution emergencies.",environment,20,1790,year,Documented event 20,"Historically documented milestone associated with a history of urban smell crises, great stinks, and pollution emergencies.",3,Global,,Britannica,https://www.britannica.com/event/Great-Stink,0.85,pollution;city
