timeline_title,timeline_slug,timeline_description,category,event_order,date,date_precision,title,description,importance,location,image_url,source_publisher,source_url,source_credibility,tags
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,1,1741,year,Bering expedition strengthens Russian claims,Russian exploration increased imperial interest in Alaska.,3,Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,2,1784,year,First permanent Russian settlement established,Russia deepened its colonial foothold in Alaska.,3,Kodiak,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,3,1799,year,Russian-American Company chartered,Imperial commercial administration of Alaska was formalized.,3,Russia,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,4,1853,year,Crimean War exposes Russian vulnerability,Russia became more aware of the strategic weakness of distant Alaska.,3,Russia,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,5,1857,year,Russian officials begin serious consideration of sale,The idea of selling Alaska to the United States gained traction.,4,Russia,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,6,1861,year,American Civil War delays diplomacy,U.S. internal conflict slowed negotiations over Alaska.,2,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,7,1866,year,Talks on a sale revive,Russian and American officials reopened serious discussions.,4,"Washington, DC",,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,8,1867-03-30,day,Treaty signed for Alaska Purchase,The United States agreed to buy Alaska from Russia.,5,"Washington, DC",,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,9,1867,year,Senate ratifies the purchase,The treaty secured formal approval in the United States.,5,"Washington, DC",,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,10,1867-10-18,day,Formal transfer ceremony held,Russian control ended and U.S. sovereignty began.,5,Sitka,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,11,1868,year,Acquisition criticized as Seward's Folly,Some Americans mocked the purchase as wasteful.,3,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,12,1884,year,Organic Act creates District of Alaska,Congress established civil government for the territory.,4,Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,13,1896,year,Klondike gold rush begins nearby,The regional gold boom transformed perceptions of Alaska's value.,4,Yukon and Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,14,1906,year,Territorial capital moved to Juneau,Administrative development continued in the U.S. territory.,3,Juneau,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,15,1912,year,Alaska becomes organized territory,The area gained a more formal territorial status.,4,Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,16,1942,year,World War II heightens Alaska's strategic importance,The territory became central to North Pacific defense.,4,Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,17,1959,year,Alaska admitted as U.S. state,The purchase's long-term political outcome culminated in statehood.,5,United States,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,18,1968,year,Prudhoe Bay oil discovered,Resource development further validated the territory's economic importance.,4,Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,19,1989,year,Exxon Valdez spill shocks Alaska,The environment became central to the modern history of the state acquired in 1867.,3,Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
Timeline of the Alaska Purchase,alaska-purchase,"Major diplomatic, political, and long-term milestones in the Alaska Purchase and its consequences.",history,20,2017,year,150th anniversary of Alaska Purchase commemorated,The deal remained a defining episode in U.S.-Russian and North American history.,2,United States and Alaska,,Encyclopaedia Britannica,https://www.britannica.com/event/Alaska-Purchase,0.95,united-states;russia;territory
